Chr	BP	R2	Species
I	8120001	0.2867133752	C. elegans
I	8130001	0.1403711833	C. elegans
I	8140001	0.2376954343	C. elegans
I	8150001	0.141976986	C. elegans
I	8160001	0.08720487717	C. elegans
I	8170001	0.1607690987	C. elegans
I	8180001	0.1502643863	C. elegans
I	8190001	0.2862870349	C. elegans
I	8200001	0.1485425135	C. elegans
I	8210001	0.09308503622	C. elegans
I	8220001	0.1952624912	C. elegans
I	8230001	0.250134149	C. elegans
I	8240001	0.2855929854	C. elegans
I	8250001	0.2120506616	C. elegans
I	8260001	0.2852075427	C. elegans
I	8270001	0.1156471275	C. elegans
I	8280001	0.2850563587	C. elegans
I	8290001	0.2849499682	C. elegans
I	8300001	0.2847903192	C. elegans
I	8310001	0.2137537045	C. elegans
I	8320001	0.3029495968	C. elegans
I	8330001	0.1383496939	C. elegans
I	8340001	0.1658469136	C. elegans
I	8350001	0.2582826231	C. elegans
I	8360001	0.07401099463	C. elegans
I	8370001	0.1455136058	C. elegans
I	8380001	0.2842521954	C. elegans
I	8390001	0.184907636	C. elegans
I	8400001	0.2272461472	C. elegans
I	8410001	0.1880990136	C. elegans
I	8420001	0.1498847123	C. elegans
I	8430001	0.2834535226	C. elegans
I	8440001	0.184526478	C. elegans
I	8450001	0.1840364824	C. elegans
I	8460001	0.2924503484	C. elegans
I	8470001	0.1888654973	C. elegans
I	8480001	0.282710629	C. elegans
I	8490001	0.2821965649	C. elegans
I	8500001	0.1914832405	C. elegans
I	8510001	0.2818674899	C. elegans
I	8520001	0.1593248188	C. elegans
I	8530001	0.2866359925	C. elegans
I	8540001	0.1231703115	C. elegans
I	8550001	0.2224671991	C. elegans
I	8560001	0.2578225375	C. elegans
I	8570001	0.1767880042	C. elegans
I	8580001	0.2225419698	C. elegans
I	8590001	0.1466035737	C. elegans
I	8600001	0.109728241	C. elegans
I	8610001	0.1747462788	C. elegans
I	8620001	0.2030150022	C. elegans
I	8630001	0.2402629488	C. elegans
I	8640001	0.08814185768	C. elegans
I	8650001	0.2618291257	C. elegans
I	8660001	0.1983332664	C. elegans
I	8670001	0.210373683	C. elegans
I	8680001	0.2289786423	C. elegans
I	8690001	0.216808433	C. elegans
I	8700001	0.2783872363	C. elegans
I	8710001	0.2780549085	C. elegans
I	8720001	0.1714693299	C. elegans
I	8730001	0.1530176472	C. elegans
I	8740001	0.2783116198	C. elegans
I	8750001	0.2449315551	C. elegans
I	8760001	0.1242957223	C. elegans
I	8770001	0.1443777751	C. elegans
I	8790001	0.2182118762	C. elegans
I	8800001	0.1712014832	C. elegans
I	8810001	0.1545968328	C. elegans
I	8820001	0.1777813432	C. elegans
I	8830001	0.01336765809	C. elegans
I	8840001	0.2198903517	C. elegans
I	8850001	0.1042318478	C. elegans
I	8860001	0.2159705571	C. elegans
I	8870001	0.2536880952	C. elegans
I	8880001	0.1150692201	C. elegans
I	8890001	0.2211492688	C. elegans
I	8900001	0.2393815645	C. elegans
I	8910001	0.1261579271	C. elegans
I	8920001	0.1022229443	C. elegans
I	8930001	0.1031669151	C. elegans
I	8940001	0.2218010032	C. elegans
I	8950001	0.1267366365	C. elegans
I	8960001	0.2433333145	C. elegans
I	8970001	0.1863705401	C. elegans
I	8980001	0.2728509587	C. elegans
I	8990001	0.136663062	C. elegans
I	9010001	0.2725796078	C. elegans
I	9020001	0.1866198145	C. elegans
I	9030001	0.2780204307	C. elegans
I	9040001	0.2273479142	C. elegans
I	9050001	0.1446084356	C. elegans
I	9060001	0.1995831838	C. elegans
I	9070001	0.2295674511	C. elegans
I	9080001	0.204091632	C. elegans
I	9090001	0.2696737068	C. elegans
I	9100001	0.1414868419	C. elegans
I	9110001	0.2337537299	C. elegans
I	9120001	0.2215550988	C. elegans
I	9130001	0.2731684405	C. elegans
I	9140001	0.09260743675	C. elegans
I	9150001	0.1882943545	C. elegans
I	9160001	0.2500950548	C. elegans
I	9170001	0.2666169947	C. elegans
I	9180001	0.2335309214	C. elegans
I	9190001	0.137112121	C. elegans
I	9200001	0.2163496479	C. elegans
I	9210001	0.2320815175	C. elegans
I	9220001	0.2384040941	C. elegans
I	9230001	0.144400547	C. elegans
I	9240001	0.1876486479	C. elegans
I	9250001	0.2081234464	C. elegans
I	9260001	0.2631754243	C. elegans
I	9270001	0.200327265	C. elegans
I	9280001	0.1871598689	C. elegans
I	9290001	0.2134896359	C. elegans
I	9310001	0.2067768237	C. elegans
I	9320001	0.2614960998	C. elegans
I	9330001	0.1874604101	C. elegans
I	9340001	0.03731564199	C. elegans
I	9350001	0.2610992286	C. elegans
I	9360001	0.1818167136	C. elegans
I	9370001	0.1781370887	C. elegans
I	9380001	0.2603901666	C. elegans
I	9390001	0.2245106867	C. elegans
I	9400001	0.2086741585	C. elegans
I	9410001	0.1834479731	C. elegans
I	9420001	0.2260771359	C. elegans
I	9430001	0.1734246307	C. elegans
I	9440001	0.01892467565	C. elegans
I	9450001	0.09194001338	C. elegans
I	9460001	0.2581660962	C. elegans
I	9470001	0.2579250976	C. elegans
I	9480001	0.2093451472	C. elegans
I	9490001	0.1040202771	C. elegans
I	9500001	0.2111475718	C. elegans
I	9510001	0.1023155891	C. elegans
I	9520001	0.1521244273	C. elegans
I	9530001	0.1747250335	C. elegans
I	9540001	0.2574453168	C. elegans
I	9550001	0.1909960488	C. elegans
I	9560001	0.213095285	C. elegans
I	9570001	0.1939298607	C. elegans
I	9580001	0.1318866044	C. elegans
I	9590001	0.1526665044	C. elegans
I	9600001	0.1706332439	C. elegans
I	9610001	0.130105146	C. elegans
I	9620001	0.1293727411	C. elegans
I	9630001	0.1381221172	C. elegans
I	9640001	0.1425707822	C. elegans
I	9650001	0.2296234744	C. elegans
I	9670001	0.1382913936	C. elegans
I	9680001	0.2539315811	C. elegans
I	9690001	0.1114660921	C. elegans
I	9700001	0.1152432524	C. elegans
I	9710001	0.1035608356	C. elegans
I	9720001	0.1828842727	C. elegans
I	9730001	0.1952743917	C. elegans
I	9740001	0.1744489998	C. elegans
I	9750001	0.2258687549	C. elegans
I	9760001	0.1771886265	C. elegans
I	9770001	0.1295914248	C. elegans
I	9780001	0.1097799591	C. elegans
I	9790001	0.2055486633	C. elegans
I	9800001	0.1426329786	C. elegans
I	9810001	0.1051358528	C. elegans
I	9820001	0.0811277747	C. elegans
I	9830001	0.1034936264	C. elegans
I	9840001	0.1285245576	C. elegans
I	9850001	0.1422626234	C. elegans
I	9860001	0.1481096949	C. elegans
I	9870001	0.1943342139	C. elegans
I	9880001	0.2146034388	C. elegans
I	9890001	0.1980754243	C. elegans
I	9910001	0.183658448	C. elegans
I	9920001	0.1346923822	C. elegans
I	9930001	0.1969613178	C. elegans
I	9940001	0.1496487249	C. elegans
I	9950001	0.2006207844	C. elegans
I	9960001	0.1994912537	C. elegans
I	9970001	0.1525738865	C. elegans
I	9980001	0.1875612513	C. elegans
I	9990001	0.1504999867	C. elegans
I	10000001	0.1083140308	C. elegans
I	10010001	0.2144927818	C. elegans
I	10020001	0.226310565	C. elegans
I	10030001	0.1620459751	C. elegans
I	10040001	0.1332519111	C. elegans
I	10050001	0.2468590821	C. elegans
I	10060001	0.1638488427	C. elegans
I	10070001	0.164650749	C. elegans
I	10090001	0.1551449987	C. elegans
I	10100001	0.1157714813	C. elegans
I	10110001	0.1862863161	C. elegans
I	10130001	0.07648839569	C. elegans
I	10140001	0.2456806488	C. elegans
I	10160001	0.2231946133	C. elegans
I	10170001	0.1705016494	C. elegans
I	10180001	0.1416893752	C. elegans
I	10190001	0.1692190672	C. elegans
I	10220001	0.15105804	C. elegans
I	10230001	0.2597310643	C. elegans
I	10250001	0.1720835123	C. elegans
I	10260001	0.08088434989	C. elegans
I	10270001	0.06152129475	C. elegans
I	10280001	0.0667382944	C. elegans
I	10290001	0.1991604633	C. elegans
I	10300001	0.07562935156	C. elegans
I	10310001	0.07440265644	C. elegans
I	10320001	0.1310605783	C. elegans
I	10330001	0.1690987189	C. elegans
I	10340001	0.1738810446	C. elegans
I	10360001	0.2502684607	C. elegans
I	10370001	0.1733188908	C. elegans
I	10380001	0.187434545	C. elegans
I	10390001	0.1191959637	C. elegans
I	10400001	0.1606080708	C. elegans
I	10420001	0.06978936537	C. elegans
I	10430001	0.1254603199	C. elegans
I	10440001	0.1157645754	C. elegans
I	10450001	0.07912745921	C. elegans
I	10460001	0.1115694851	C. elegans
I	10470001	0.1031444253	C. elegans
I	10480001	0.1325430874	C. elegans
I	10490001	0.1027846048	C. elegans
I	10500001	0.2264953092	C. elegans
I	10510001	0.1907049391	C. elegans
I	10520001	0.1100179289	C. elegans
I	10530001	0.1261446365	C. elegans
I	10540001	0.1430688096	C. elegans
I	10550001	0.114623054	C. elegans
I	10560001	0.1352865235	C. elegans
I	10570001	0.1568870949	C. elegans
I	10580001	0.1339689988	C. elegans
I	10590001	0.1449911238	C. elegans
I	10600001	0.1305093127	C. elegans
I	10610001	0.1255056784	C. elegans
I	10620001	0.07434193691	C. elegans
I	10630001	0.05508895866	C. elegans
I	10640001	0.07694029814	C. elegans
I	10650001	0.07054648069	C. elegans
I	10660001	0.08683996052	C. elegans
I	10670001	0.1021063717	C. elegans
I	10680001	0.09801050076	C. elegans
I	10690001	0.1078497846	C. elegans
I	10700001	0.06626560442	C. elegans
I	10710001	0.09604201795	C. elegans
I	10720001	0.160141539	C. elegans
I	10730001	0.1554766497	C. elegans
I	10740001	0.2472791969	C. elegans
I	10750001	0.1389223824	C. elegans
I	10760001	0.1784776095	C. elegans
I	10770001	0.1046738723	C. elegans
I	10780001	0.115507659	C. elegans
I	10790001	0.1370225298	C. elegans
I	10800001	0.1164577459	C. elegans
I	10810001	0.08748440533	C. elegans
I	10820001	0.03449106208	C. elegans
I	10830001	0.1425949223	C. elegans
I	10840001	0.1015353321	C. elegans
I	10850001	0.2054620507	C. elegans
I	10860001	0.1110870732	C. elegans
I	10870001	0.1097302878	C. elegans
I	10880001	0.1352553453	C. elegans
I	10890001	0.2128146524	C. elegans
I	10900001	0.06952446519	C. elegans
I	10910001	0.1897070251	C. elegans
I	10920001	0.1537162552	C. elegans
I	10930001	0.1486918955	C. elegans
I	10950001	0.06909794232	C. elegans
I	10960001	0.08258568528	C. elegans
I	10970001	0.1303980735	C. elegans
I	10990001	0.1084829319	C. elegans
I	11010001	0.1066134426	C. elegans
I	11020001	0.08887926718	C. elegans
I	11030001	0.242893227	C. elegans
I	11040001	0.2423786765	C. elegans
I	11050001	0.1409675091	C. elegans
I	11060001	0.1138349653	C. elegans
I	11070001	0.1369967936	C. elegans
I	11080001	0.1434648494	C. elegans
I	11100001	0.177957356	C. elegans
I	11110001	0.179301416	C. elegans
I	11120001	0.1061304233	C. elegans
I	11130001	0.1222455648	C. elegans
I	11140001	0.1519387426	C. elegans
I	11150001	0.1477734194	C. elegans
I	11160001	0.1073713836	C. elegans
I	11170001	0.06083442971	C. elegans
I	11180001	0.1552686742	C. elegans
I	11190001	0.05066393436	C. elegans
I	11200001	0.0582505606	C. elegans
I	11210001	0.09213881283	C. elegans
I	11220001	0.1133732285	C. elegans
I	11230001	0.09493549776	C. elegans
I	11240001	0.06929204105	C. elegans
I	11250001	0.1144858404	C. elegans
I	11260001	0.0805372258	C. elegans
I	11270001	0.0832925009	C. elegans
I	11280001	0.0748554788	C. elegans
I	11290001	0.1021746283	C. elegans
I	11300001	0.1382132684	C. elegans
I	11320001	0.07027585217	C. elegans
I	11330001	0.1260766301	C. elegans
I	11340001	0.08117014693	C. elegans
I	11350001	0.09644479643	C. elegans
I	11360001	0.07938804395	C. elegans
I	11380001	0.08843401172	C. elegans
I	11390001	0.1470482332	C. elegans
I	11420001	0.1259565035	C. elegans
I	11430001	0.05199367193	C. elegans
I	11460001	0.04861509543	C. elegans
I	11490001	0.08754581854	C. elegans
I	11500001	0.08134333943	C. elegans
I	11510001	0.08009729812	C. elegans
I	11520001	0.1104696663	C. elegans
I	11540001	0.08059926455	C. elegans
I	11550001	0.1337509859	C. elegans
I	11560001	0.08156867384	C. elegans
I	11570001	0.07798806873	C. elegans
I	11580001	0.06462755396	C. elegans
I	11590001	0.1098389497	C. elegans
I	11600001	0.09358230492	C. elegans
I	11610001	0.08679492757	C. elegans
I	11630001	0.09841243417	C. elegans
I	11640001	0.1089259514	C. elegans
I	11650001	0.1265427729	C. elegans
I	11660001	0.09868747114	C. elegans
I	11670001	0.1351228411	C. elegans
I	11680001	0.08952643362	C. elegans
I	11690001	0.06411539919	C. elegans
I	11700001	0.0980181088	C. elegans
I	11710001	0.1105829303	C. elegans
I	11720001	0.1125626758	C. elegans
I	11730001	0.09356205156	C. elegans
I	11740001	0.08305962082	C. elegans
I	11750001	0.1441899362	C. elegans
I	11760001	0.08375672653	C. elegans
I	11770001	0.1006717539	C. elegans
I	11780001	0.1266247605	C. elegans
I	11790001	0.108896089	C. elegans
I	11800001	0.1148461358	C. elegans
I	11810001	0.1246918851	C. elegans
I	11820001	0.1295988406	C. elegans
I	11830001	0.131755158	C. elegans
I	11840001	0.09675696063	C. elegans
I	11850001	0.06825742553	C. elegans
I	11860001	0.0725777209	C. elegans
I	11870001	0.1474669363	C. elegans
I	11880001	0.06090072816	C. elegans
I	11890001	0.1437946572	C. elegans
I	11900001	0.09571663575	C. elegans
I	11910001	0.0914529765	C. elegans
I	11920001	0.06098612258	C. elegans
I	11940001	0.06328818268	C. elegans
I	11950001	0.07808607248	C. elegans
I	11960001	0.06466607521	C. elegans
I	11970001	0.07301484808	C. elegans
I	11980001	0.1359315446	C. elegans
I	11990001	0.0551584209	C. elegans
I	12000001	0.07734021118	C. elegans
I	12010001	0.06635942823	C. elegans
I	12020001	0.1531948273	C. elegans
I	12030001	0.1229427622	C. elegans
I	12040001	0.1425493662	C. elegans
I	12050001	0.1356569617	C. elegans
I	12060001	0.07558501208	C. elegans
I	12070001	0.09149660724	C. elegans
I	12090001	0.08159573472	C. elegans
I	12100001	0.1062212052	C. elegans
I	12110001	0.1039888651	C. elegans
I	12120001	0.09564770346	C. elegans
I	12140001	0.1111035121	C. elegans
I	12150001	0.1172219928	C. elegans
I	12160001	0.09384411409	C. elegans
I	12170001	0.08203473598	C. elegans
I	12180001	0.09537122495	C. elegans
I	12190001	0.07342793971	C. elegans
I	12200001	0.08084488005	C. elegans
I	12210001	0.06000247585	C. elegans
I	12220001	0.1504835416	C. elegans
I	12240001	0.06814446186	C. elegans
I	12250001	0.07191584484	C. elegans
I	12260001	0.09314828524	C. elegans
I	12270001	0.08432399619	C. elegans
I	12280001	0.1053273131	C. elegans
I	12290001	0.1229924573	C. elegans
I	12300001	0.0897436306	C. elegans
I	12310001	0.09240768947	C. elegans
I	12320001	0.09263253965	C. elegans
I	12330001	0.1026128569	C. elegans
I	12340001	0.07230256562	C. elegans
I	12350001	0.141715681	C. elegans
I	12360001	0.08455382626	C. elegans
I	12370001	0.1015922198	C. elegans
I	12380001	0.09529108651	C. elegans
I	12390001	0.08206601149	C. elegans
I	12400001	0.1179945977	C. elegans
I	12410001	0.1168379577	C. elegans
I	12420001	0.08312171296	C. elegans
I	12430001	0.09253338768	C. elegans
I	12440001	0.1101978657	C. elegans
I	12450001	0.1323968377	C. elegans
I	12460001	0.09574233097	C. elegans
I	12470001	0.108151786	C. elegans
I	12480001	0.09727865607	C. elegans
I	12490001	0.111285149	C. elegans
I	12500001	0.1415629769	C. elegans
I	12510001	0.1517962664	C. elegans
I	12520001	0.1478908623	C. elegans
I	12530001	0.1335322293	C. elegans
I	12540001	0.1048958206	C. elegans
I	12550001	0.1020030391	C. elegans
I	12560001	0.09977972208	C. elegans
I	12580001	0.1603514521	C. elegans
I	12590001	0.04212395654	C. elegans
I	12600001	0.08378212903	C. elegans
I	12610001	0.1136756295	C. elegans
I	12620001	0.1505058938	C. elegans
I	12640001	0.1111690176	C. elegans
I	12650001	0.1306516849	C. elegans
I	12660001	0.08291271776	C. elegans
I	12670001	0.08335789505	C. elegans
I	12680001	0.1297079675	C. elegans
I	12690001	0.1260702888	C. elegans
I	12700001	0.1242933217	C. elegans
I	12710001	0.1123963948	C. elegans
I	12720001	0.1288371424	C. elegans
I	12730001	0.1550056027	C. elegans
I	12740001	0.1489953256	C. elegans
I	12750001	0.09141284952	C. elegans
I	12760001	0.1077382746	C. elegans
I	12770001	0.1044063647	C. elegans
I	12780001	0.06842165167	C. elegans
I	12790001	0.06147827769	C. elegans
I	12800001	0.1499507693	C. elegans
I	12810001	0.1016704793	C. elegans
I	12830001	0.1339368887	C. elegans
I	12840001	0.08821951424	C. elegans
I	12850001	0.09067194427	C. elegans
I	12860001	0.1058100214	C. elegans
I	12870001	0.1637450123	C. elegans
I	12880001	0.09170878535	C. elegans
I	12890001	0.09488665323	C. elegans
I	12900001	0.1206506091	C. elegans
I	12910001	0.1524791006	C. elegans
I	12930001	0.113415058	C. elegans
I	12940001	0.1050294177	C. elegans
I	12950001	0.1626425568	C. elegans
I	12960001	0.2171544654	C. elegans
I	12970001	0.2500944383	C. elegans
I	12980001	0.1617014289	C. elegans
I	12990001	0.2540759589	C. elegans
I	13000001	0.2261052665	C. elegans
I	13010001	0.2005017541	C. elegans
I	13020001	0.137686481	C. elegans
I	13030001	0.2096166951	C. elegans
I	13040001	0.2224729023	C. elegans
I	13050001	0.2554510907	C. elegans
I	13060001	0.2438728984	C. elegans
I	13070001	0.2087068669	C. elegans
I	13080001	0.1602846808	C. elegans
I	13090001	0.07526266928	C. elegans
I	13100001	0.1992815109	C. elegans
I	13110001	0.171707911	C. elegans
I	13120001	0.1830843047	C. elegans
I	13130001	0.1548181752	C. elegans
I	13140001	0.1436236331	C. elegans
I	13150001	0.1693229923	C. elegans
I	13160001	0.101617459	C. elegans
I	13170001	0.1762871814	C. elegans
I	13180001	0.2046554577	C. elegans
I	13190001	0.2351227659	C. elegans
I	13200001	0.1575708869	C. elegans
I	13210001	0.12790977	C. elegans
I	13220001	0.0896624904	C. elegans
I	13230001	0.2224177135	C. elegans
I	13240001	0.1501782016	C. elegans
I	13250001	0.1870645813	C. elegans
I	13260001	0.2544753278	C. elegans
I	13270001	0.1411178342	C. elegans
I	13280001	0.1905765452	C. elegans
I	13290001	0.1662644906	C. elegans
I	13300001	0.1693845853	C. elegans
I	13310001	0.0781130198	C. elegans
I	13320001	0.1264028161	C. elegans
I	13330001	0.1564717907	C. elegans
I	13340001	0.2058672528	C. elegans
I	13350001	0.1344741236	C. elegans
I	13360001	0.1183704547	C. elegans
I	13370001	0.09161111095	C. elegans
I	13380001	0.1179537256	C. elegans
I	13390001	0.185076435	C. elegans
I	13400001	0.1699995942	C. elegans
I	13410001	0.2063534037	C. elegans
I	13420001	0.1935999309	C. elegans
I	13430001	0.05892701299	C. elegans
I	13450001	0.1000780198	C. elegans
I	13460001	0.2066762755	C. elegans
I	13470001	0.1200305136	C. elegans
I	13480001	0.1623500997	C. elegans
I	13490001	0.09950714497	C. elegans
I	13500001	0.3060233982	C. elegans
I	13510001	0.1021010557	C. elegans
I	13520001	0.09303077578	C. elegans
I	13530001	0.0533994338	C. elegans
I	13540001	0.2093713551	C. elegans
I	13550001	0.1582951146	C. elegans
I	13560001	0.1621697938	C. elegans
I	13570001	0.2228274007	C. elegans
I	13580001	0.1902261942	C. elegans
I	13600001	0.3041281688	C. elegans
I	13610001	0.09218791921	C. elegans
I	13620001	0.1157224117	C. elegans
I	13630001	0.2664976079	C. elegans
I	13640001	0.3006421635	C. elegans
I	13650001	0.2199871935	C. elegans
I	13670001	0.2240030818	C. elegans
I	13680001	0.2103873521	C. elegans
I	13700001	0.2253621763	C. elegans
I	13710001	0.1148454044	C. elegans
I	13720001	0.216750289	C. elegans
I	13730001	0.1306077426	C. elegans
I	13740001	0.1637576424	C. elegans
I	13750001	0.2129391684	C. elegans
I	13760001	0.200971421	C. elegans
I	13770001	0.1477626422	C. elegans
I	13780001	0.1794759817	C. elegans
I	13790001	0.2627428535	C. elegans
I	13800001	0.2925323385	C. elegans
I	13810001	0.2238072581	C. elegans
I	13820001	0.1658376252	C. elegans
I	13840001	0.1499732136	C. elegans
I	13850001	0.1420835697	C. elegans
I	13870001	0.1137468746	C. elegans
I	13880001	0.1652841939	C. elegans
I	13890001	0.1010342598	C. elegans
I	13900001	0.100933849	C. elegans
I	13910001	0.1407810371	C. elegans
I	13920001	0.1456779066	C. elegans
I	13930001	0.04713751422	C. elegans
I	13940001	0.07610414654	C. elegans
I	13950001	0.1917417925	C. elegans
I	13960001	0.1778988631	C. elegans
I	13980001	0.1375056118	C. elegans
I	13990001	0.09560456875	C. elegans
I	14000001	0.1792119096	C. elegans
I	14020001	0.2068223562	C. elegans
I	14030001	0.2152966277	C. elegans
I	14050001	0.2381600739	C. elegans
I	14060001	0.1721551527	C. elegans
I	14070001	0.2516178449	C. elegans
I	14080001	0.230761128	C. elegans
I	14090001	0.1506531046	C. elegans
I	14100001	0.1624731882	C. elegans
I	14110001	0.1294677312	C. elegans
I	14120001	0.109536026	C. elegans
I	14130001	0.1233322217	C. elegans
I	14140001	0.1986842866	C. elegans
I	14150001	0.1364794088	C. elegans
I	14160001	0.1546485569	C. elegans
I	14170001	0.1353789451	C. elegans
I	14180001	0.08522767097	C. elegans
I	14190001	0.1410071496	C. elegans
I	14210001	0.1630760033	C. elegans
I	14220001	0.1498755322	C. elegans
