Chr	BP	Fis	species
I	10500000	0.06869039131	inopinata
I	10510000	0.2087518949	inopinata
I	10520000	0.1563714583	inopinata
I	10530000	0.1546117333	inopinata
I	10550000	-0.001007	inopinata
I	10560000	0.1989803125	inopinata
I	10570000	0.47068375	inopinata
I	10580000	0.1081333333	inopinata
I	10590000	0.1107388095	inopinata
I	10600000	0.072142	inopinata
I	10610000	0.1650642886	inopinata
I	10620000	0.44049975	inopinata
I	10630000	0.3347486987	inopinata
I	10640000	0.3010877273	inopinata
I	10650000	0.350925	inopinata
I	10660000	0.2186636061	inopinata
I	10670000	0.09644954167	inopinata
I	10680000	0.08220761904	inopinata
I	10690000	0.2776656574	inopinata
I	10700000	0.35345475	inopinata
I	10710000	-0.02632	inopinata
I	10720000	0.56264	inopinata
I	10730000	0.1933836667	inopinata
I	10740000	0.3659478194	inopinata
I	10770000	0.1269071333	inopinata
I	10780000	0.002972307692	inopinata
I	10790000	0.3255891667	inopinata
I	10800000	-0.01121696429	inopinata
I	10810000	0.3089233333	inopinata
I	10820000	0.2469321429	inopinata
I	10830000	0.1247270139	inopinata
I	10840000	-0.00061	inopinata
I	10850000	0.1815182051	inopinata
I	10860000	-0.024567	inopinata
I	10900000	-0.107814932	inopinata
I	10910000	-0.1227265476	inopinata
I	10920000	-0.03861452381	inopinata
I	10930000	-0.09895677778	inopinata
I	10940000	-0.2141005556	inopinata
I	10950000	-0.1027078175	inopinata
I	10960000	-0.1310198485	inopinata
I	10970000	-0.02307565104	inopinata
I	11040000	-0.05126958333	inopinata
I	11080000	-0.431344	inopinata
I	11160000	0.03676666667	inopinata
I	11200000	-0.2137225	inopinata
I	11370000	-0.1948456	inopinata
I	11390000	-0.2470681429	inopinata
I	11410000	-0.3469849429	inopinata
I	11420000	-0.3287685714	inopinata
I	11430000	-0.0424757483	inopinata
I	11440000	-0.06322	inopinata
I	11450000	-0.1920647222	inopinata
I	11480000	-0.163024881	inopinata
I	11490000	-0.2886441667	inopinata
I	11500000	0.133236	inopinata
I	11540000	-0.625	inopinata
I	11560000	0.01984198718	inopinata
I	11580000	0.394984	inopinata
I	11590000	0.2339214583	inopinata
I	11600000	0.2354130104	inopinata
I	11610000	0.1932027778	inopinata
I	11620000	0.34093625	inopinata
I	11630000	0.31164875	inopinata
I	11640000	0.114970625	inopinata
I	11650000	0.163793	inopinata
I	11660000	0.3498177778	inopinata
I	11670000	0.1899419643	inopinata
I	11680000	0.1110937401	inopinata
I	11700000	0.1129389706	inopinata
I	11710000	-0.05405	inopinata
I	11720000	0.169180625	inopinata
I	11730000	0.1382297222	inopinata
I	11740000	0.407367619	inopinata
I	11750000	0.09682184524	inopinata
I	11760000	-0.03193739583	inopinata
I	11770000	-0.03182138889	inopinata
I	11790000	0.1923657143	inopinata
I	11800000	0.2600341228	inopinata
I	11810000	0.26460425	inopinata
I	11820000	0.2135696667	inopinata
I	11840000	0.3945942831	inopinata
I	11850000	0.2707419048	inopinata
I	11860000	0.1192524444	inopinata
I	11880000	0.200701	inopinata
I	11890000	0.209736625	inopinata
I	11900000	0.2816	inopinata
I	11910000	0.281340625	inopinata
I	11930000	0.3174366667	inopinata
I	11950000	0.1888129167	inopinata
I	11960000	0.1508428571	inopinata
I	11970000	0.1352638889	inopinata
I	11980000	0.64865	inopinata
I	11990000	0.4067947222	inopinata
I	12000000	0.1241629167	inopinata
I	12010000	0.2794145833	inopinata
I	12020000	0.444071	inopinata
I	12030000	0.1660383148	inopinata
I	12060000	0.2008537011	inopinata
I	12080000	0.2677947024	inopinata
I	12090000	0.002155833333	inopinata
I	12100000	0.27389	inopinata
I	12120000	0.1448081481	inopinata
I	12130000	0.2637893137	inopinata
I	12140000	0.39488	inopinata
I	12150000	0.1865152083	inopinata
I	12160000	0.3999561458	inopinata
I	12170000	0.6259165417	inopinata
I	12180000	0.3371888272	inopinata
I	12200000	0.2475065866	inopinata
I	12210000	0.3847475	inopinata
I	12220000	0.00648308334	inopinata
I	12230000	0.3130243055	inopinata
I	12240000	-0.1041326111	inopinata
I	12250000	0.22211	inopinata
I	12270000	0.2025383333	inopinata
I	12290000	-0.07920125	inopinata
I	12300000	0.1712933194	inopinata
I	12320000	-0.025	inopinata
I	12330000	0.06282453846	inopinata
I	12340000	0.07525653333	inopinata
I	12350000	0.114427631	inopinata
I	12360000	0.4068584583	inopinata
I	12370000	0.3350630104	inopinata
I	12380000	0.1773433333	inopinata
I	12400000	0.1821	inopinata
I	12410000	0.1516593396	inopinata
I	12420000	0.2537784978	inopinata
I	12430000	0.19313175	inopinata
I	12440000	0.1360480571	inopinata
I	12450000	0.3638016667	inopinata
I	12460000	0.2625982566	inopinata
I	12470000	0.166366631	inopinata
I	12480000	0.3893867157	inopinata
I	12490000	0.438679	inopinata
I	12500000	-0.02632	inopinata
I	12510000	0.1579040833	inopinata
I	12520000	0.1915323333	inopinata
I	12530000	0.2806878571	inopinata
I	12540000	0.08713833333	inopinata
I	12550000	0.1659376813	inopinata
I	12560000	0.1391458333	inopinata
I	12580000	0.411948	inopinata
I	12590000	0.6583333333	inopinata
I	12620000	0.4680650903	inopinata
I	12630000	0.2996911939	inopinata
I	12640000	0.402425	inopinata
I	12650000	0.3508251852	inopinata
I	12660000	0.2363505	inopinata
I	12670000	0.1448141667	inopinata
I	12680000	0.415	inopinata
I	12690000	0.000635	inopinata
I	12750000	0.3326833333	inopinata
I	12770000	0.64865	inopinata
I	12780000	0.2174358333	inopinata
I	12790000	0.0720705	inopinata
I	12810000	0.16121995	inopinata
I	12850000	0.07491	inopinata
I	12860000	-0.08426125	inopinata
I	12880000	-0.08314369213	inopinata
I	12890000	0.2220196667	inopinata
I	12900000	0.1809323809	inopinata
I	12920000	0.1775975	inopinata
I	12930000	0.07444333333	inopinata
I	12940000	0.1662639167	inopinata
I	12950000	0.146765	inopinata
I	12960000	0.3938079688	inopinata
I	13010000	0.03095333333	inopinata
I	13030000	0.1110646945	inopinata
I	13040000	0.2090724479	inopinata
I	13050000	0.1810133333	inopinata
I	13060000	0.3934883333	inopinata
I	13070000	0.06911461111	inopinata
I	13120000	0.45748375	inopinata
I	13130000	0.1179641667	inopinata
I	13160000	-0.1149664091	inopinata
I	13180000	0.09236625	inopinata
I	13190000	0.1476544444	inopinata
I	13200000	0.2275799545	inopinata
I	13210000	0.1016197333	inopinata
I	13220000	0.1263823016	inopinata
I	13230000	0.1654953416	inopinata
I	13240000	0.1650997222	inopinata
I	13260000	0.2165266429	inopinata
I	13280000	-0.2678494444	inopinata
I	13290000	0.1602352381	inopinata
I	13300000	0.06166091816	inopinata
I	13310000	0.1325757843	inopinata
I	13320000	0.207541381	inopinata
I	13330000	0.1998117361	inopinata
I	13340000	0.1100381083	inopinata
I	13350000	0.329230142	inopinata
I	13360000	0.1478354487	inopinata
I	13370000	0.226260381	inopinata
I	13380000	0.4041615	inopinata
I	13390000	0.04123756236	inopinata
I	13400000	0.1345189441	inopinata
I	13410000	0.1432071389	inopinata
I	13420000	0.074741	inopinata
I	13430000	0.15584	inopinata
I	13440000	0.233546	inopinata
I	13450000	0.006422583333	inopinata
I	13460000	0.2205884794	inopinata
I	13470000	0.2102782179	inopinata
I	13480000	0.1278600463	inopinata
I	13490000	0.1014224706	inopinata
I	13500000	0.210595	inopinata
I	13510000	0.1385623426	inopinata
I	13520000	0.266782197	inopinata
I	13530000	0.2941540625	inopinata
I	13540000	-0.04995264286	inopinata
I	13550000	-0.02883504545	inopinata
I	13560000	0.1889528	inopinata
I	13570000	0.07877365801	inopinata
I	13580000	0.1916946667	inopinata
I	13590000	0.3443902778	inopinata
I	13600000	0.2099075	inopinata
I	13610000	0.2642030433	inopinata
I	13620000	0.04298666667	inopinata
I	13630000	0.21853625	inopinata
I	13650000	0.263902	inopinata
I	13670000	-0.06340333333	inopinata
I	13690000	0.1574314487	inopinata
I	13700000	-0.01064785714	inopinata
I	13710000	-0.06869	inopinata
I	13720000	0.082537	inopinata
I	13730000	0.05256495098	inopinata
I	13760000	0.09345431481	inopinata
I	13770000	0.2582107576	inopinata
I	13780000	0.2310330584	inopinata
I	13790000	0.2042275	inopinata
I	13800000	0.1272313821	inopinata
I	13810000	0.138004955	inopinata
I	13820000	0.514905	inopinata
I	13830000	0.2385395023	inopinata
I	13850000	0.1527994984	inopinata
I	13860000	0.01204413003	inopinata
I	13870000	0.073035	inopinata
I	13880000	0.3081	inopinata
I	13890000	0.2222711667	inopinata
I	13900000	0.01347645833	inopinata
I	13910000	0.09772332222	inopinata
I	13920000	0.4008866667	inopinata
I	13960000	0.28266	inopinata
I	13970000	-0.0668875	inopinata
I	13980000	0.1658079028	inopinata
I	13990000	-0.081945	inopinata
I	14010000	0.2613474286	inopinata
I	14040000	0.1899727549	inopinata
I	14070000	0.281252996	inopinata
I	14080000	0.2431652778	inopinata
I	14090000	0.2375461162	inopinata
I	14100000	0.19539375	inopinata
I	14110000	0.1421867351	inopinata
I	14120000	0.2867491197	inopinata
I	14150000	0.0187025	inopinata
I	14180000	0.2172765758	inopinata
I	14190000	0.09163716697	inopinata
I	14200000	0.1578499359	inopinata
I	14210000	0.148659119	inopinata
I	14220000	0.08137857143	inopinata
I	14230000	-0.13437	inopinata
I	14240000	0.1152570238	inopinata
I	14250000	0.315574	inopinata
I	14270000	0.0995269697	inopinata
I	14280000	0.3643788528	inopinata
I	14290000	0.1387369667	inopinata
I	14300000	0.1843093333	inopinata
I	14310000	0.6639101191	inopinata
I	14320000	0.0800822	inopinata
I	14330000	0.113699	inopinata
I	14340000	0.3921840476	inopinata
I	14350000	1	inopinata
I	14360000	0.07513851851	inopinata
I	14370000	0.2667266667	inopinata
I	14380000	0.0604285	inopinata
I	14390000	0.1229009722	inopinata
I	14410000	0.126739287	inopinata
I	14420000	0.2892251361	inopinata
I	14430000	0.1360827273	inopinata
I	14440000	0.4203383333	inopinata
I	14450000	-0.01418333333	inopinata
I	14460000	0.2959192857	inopinata
I	14470000	0.3672397619	inopinata
I	14480000	0.2094752656	inopinata
I	14490000	0.155130072	inopinata
I	14500000	0.2067816771	inopinata
I	14510000	0.5595905333	inopinata
I	14520000	0.2191820833	inopinata
I	14530000	0.1770996667	inopinata
I	14540000	0.09684	inopinata
I	14550000	0.01561213334	inopinata
I	14560000	0.1804071203	inopinata
I	14570000	-0.09682166667	inopinata
I	14590000	0.1909142708	inopinata
I	14610000	0.06689166665	inopinata
I	14620000	0.25347	inopinata
I	14650000	0.2519316666	inopinata
I	14660000	0.45738875	inopinata
I	14670000	0.07517298077	inopinata
I	14680000	-0.27903	inopinata
I	14710000	0.05469611111	inopinata
I	14720000	0.09986023377	inopinata
I	14730000	-0.12341975	inopinata
I	14740000	0.1742441667	inopinata
I	14760000	0.1364075	inopinata
I	14770000	0.5936613333	inopinata
I	14790000	0.09359984848	inopinata
I	14800000	0.263585	inopinata
I	14810000	0.1913736458	inopinata
I	14820000	0.09871147222	inopinata
I	14830000	0.77214825	inopinata
I	14840000	0.2389266667	inopinata
I	14850000	-0.092	inopinata
I	14860000	0.02520366667	inopinata
I	14870000	0.05594857143	inopinata
I	14880000	0.05535166667	inopinata
I	14900000	0.1464804167	inopinata
I	14910000	0.2062542492	inopinata
I	14920000	-0.04115	inopinata
I	14930000	0.09301888888	inopinata
I	14950000	0.1084772028	inopinata
I	14960000	0.2361833333	inopinata
I	14970000	0.2755833333	inopinata
I	14980000	0.04508094776	inopinata
I	14990000	0.2378662979	inopinata
I	15000000	0.1393114643	inopinata
I	15010000	0.1922672314	inopinata
I	15030000	-0.02660615001	inopinata
I	15040000	0.4113314107	inopinata
I	15070000	0.2306266667	inopinata
I	15100000	0.2259551228	inopinata
I	15120000	-0.2498648889	inopinata
I	15130000	-0.1929927778	inopinata
I	15140000	-0.09757900699	inopinata
I	15150000	-0.05734238889	inopinata
I	15160000	0.10315125	inopinata
I	15170000	0.1425361667	inopinata
I	15180000	0.2430698889	inopinata
I	15190000	-0.1292384722	inopinata
I	15200000	0.09517	inopinata
I	15210000	0.165715	inopinata
I	15220000	0.142062619	inopinata
I	15230000	0.1569705324	inopinata
I	15240000	0.1680788912	inopinata
I	15250000	0.1809508535	inopinata
I	15260000	0.09641410979	inopinata
I	15270000	0.1530837045	inopinata
I	15280000	0.08594	inopinata
I	15290000	0.327286	inopinata
I	15310000	0.1351575	inopinata
I	15320000	0.4229286667	inopinata
I	15330000	0.2685337083	inopinata
I	15340000	0.13171425	inopinata
I	15350000	0.3711806	inopinata
I	15380000	0.2757609889	inopinata
I	15420000	0.2287559286	inopinata
I	15450000	0.1086233334	inopinata
I	15460000	0.2526948333	inopinata
I	15480000	0.2061525397	inopinata
I	15490000	0.1868040196	inopinata
I	15500000	-0.05025166667	inopinata
I	15510000	0.4201083333	inopinata
I	15520000	0.64865	inopinata
I	15530000	0.1726531373	inopinata
I	15540000	0.1490817714	inopinata
I	15550000	0.1932953333	inopinata
I	15570000	0.8569875	inopinata
I	15580000	-0.02800194444	inopinata
I	15590000	0.28617	inopinata
I	15630000	0.11623	inopinata
I	15640000	0.2880839583	inopinata
I	15650000	0.58065	inopinata
I	15660000	-0.008986	inopinata
I	15670000	0.5293614583	inopinata
I	15680000	-0.06501583333	inopinata
I	15690000	0.357395	inopinata
I	15710000	0.2450093939	inopinata
I	15740000	-0.1961446667	inopinata
I	15760000	-0.06144488095	inopinata
I	15790000	0.2400307157	inopinata
I	15800000	0.33672	inopinata
I	15820000	0.617645	inopinata
I	15830000	0.2116144813	inopinata
I	15870000	0.4264440625	inopinata
I	15880000	0.4160175	inopinata
I	15890000	0.2549895312	inopinata
I	15900000	-0.123685	inopinata
I	15910000	0.2103227778	inopinata
I	15920000	0.04124	inopinata
I	15940000	0.256565042	inopinata
I	15980000	0.3843290556	inopinata
I	15990000	1	inopinata
I	16000000	0.3098320593	inopinata
I	16010000	0.1962320529	inopinata
I	16020000	0.1693964583	inopinata
I	16030000	0.5493816	inopinata
I	16040000	0.0009123888889	inopinata
I	16050000	0.5122566667	inopinata
I	16060000	0.3499616667	inopinata
I	16110000	0.2191125	inopinata
I	16130000	0.1157946078	inopinata
I	16140000	0.1465551095	inopinata
I	16150000	0.1409560671	inopinata
I	16200000	0.2777247845	inopinata
I	16250000	0.07856604167	inopinata
I	16260000	-0.01364416667	inopinata
I	16280000	-0.0262505	inopinata
I	16290000	0.2367793333	inopinata
I	16300000	0.2006394478	inopinata
I	16310000	0.4793135381	inopinata
I	16320000	0.1273368333	inopinata
I	16330000	0.2781126788	inopinata
I	16340000	0.6827466667	inopinata
I	16350000	0.210878307	inopinata
I	16370000	-0.02632	inopinata
I	16380000	0.7023266667	inopinata
I	16390000	0.3017043939	inopinata
I	16400000	0.2793375309	inopinata
I	16410000	0.2213111481	inopinata
I	16420000	0.4373525113	inopinata
I	16430000	0.1661755	inopinata
I	16440000	0.0929	inopinata
I	16450000	0.3639709583	inopinata
I	16460000	0.1389623016	inopinata
I	16470000	0.4109802189	inopinata
I	16480000	0.1750255272	inopinata
I	16490000	0.3720355966	inopinata
I	16500000	-0.1350115278	inopinata
I	16510000	0.0749025	inopinata
I	16520000	0.2560328385	inopinata
I	16530000	0.2049161364	inopinata
I	16560000	-0.1964744445	inopinata
I	16570000	0.37607	inopinata
I	16580000	-0.09458877778	inopinata
I	16600000	0.1369602667	inopinata
I	16610000	0.2671522222	inopinata
I	16620000	0.1572895238	inopinata
I	16640000	-0.1316453333	inopinata
I	16650000	0.174559	inopinata
I	16660000	0.03012093749	inopinata
I	16690000	0.3308349167	inopinata
I	16700000	0.198750946	inopinata
I	16710000	0.3463864286	inopinata
I	16720000	-0.05405	inopinata
I	16730000	0.2144023442	inopinata
I	16740000	0.1283620833	inopinata
I	16750000	0.1701433333	inopinata
I	16760000	0.134147934	inopinata
I	16770000	-0.082603	inopinata
I	16790000	0.1974779167	inopinata
I	16800000	0.2074981547	inopinata
I	16810000	0.01414731481	inopinata
I	16820000	0.09648684525	inopinata
I	16860000	0.1637285417	inopinata
I	16880000	-0.05405	inopinata
I	16950000	0.014756225	inopinata
I	16960000	0.07719532441	inopinata
I	16980000	0.07896166666	inopinata
I	16990000	0.4715954405	inopinata
I	17000000	0.04873369048	inopinata
I	17040000	0.2639118841	inopinata
I	17050000	0.1878411953	inopinata
I	17060000	0.2098828788	inopinata
I	17080000	-0.1067142222	inopinata
I	17090000	0.2968535104	inopinata
I	17100000	0.2073947619	inopinata
I	17110000	0.08331754545	inopinata
I	17120000	0.3141488333	inopinata
I	17140000	-0.09998811667	inopinata
I	17150000	0.4061297348	inopinata
I	17160000	-0.08177	inopinata
I	17170000	0.1975775083	inopinata
I	17190000	0.2558839461	inopinata
I	17200000	0.2617336667	inopinata
I	17210000	0.4482531944	inopinata
I	17220000	0.1218744167	inopinata
I	17230000	0.2405125385	inopinata
I	17240000	0.192207381	inopinata
I	17260000	0.2949780917	inopinata
I	17280000	0.1512318667	inopinata
I	17290000	0.06861708333	inopinata
I	17310000	-0.21875	inopinata
I	17320000	-0.1965196667	inopinata
I	17340000	0.486848	inopinata
I	17350000	0.1695336667	inopinata
I	17360000	0.2804898333	inopinata
I	17370000	-0.01569522884	inopinata
I	17380000	0.3003915104	inopinata
I	17390000	0.2504777778	inopinata
I	17400000	0.1476029911	inopinata
I	17410000	0.730265	inopinata
I	17430000	0.07098	inopinata
I	17440000	0.3668576667	inopinata
I	17450000	0.1868284074	inopinata
I	17460000	0.045716375	inopinata
I	17470000	0.065035	inopinata
I	17480000	0.06787727273	inopinata
I	17490000	0.2658199574	inopinata
I	17500000	0.1574694722	inopinata
I	17510000	0.1835593922	inopinata
I	17520000	0.3389786667	inopinata
I	17530000	0.175030625	inopinata
I	17540000	0.3134434713	inopinata
I	17550000	0.1925376984	inopinata
I	17560000	-0.07771333333	inopinata
I	17570000	0.4030465	inopinata
I	17590000	-0.03814	inopinata
I	17600000	0.2444991667	inopinata
I	17610000	0.1539903909	inopinata
I	17620000	0.2619495909	inopinata
I	17630000	0.2680616667	inopinata
I	17650000	0.10923	inopinata
I	17660000	0.3781912917	inopinata
I	17670000	-0.1206733333	inopinata
I	17710000	0.2496072143	inopinata
I	17720000	0.10921375	inopinata
I	17730000	0.1883769114	inopinata
I	17740000	0.1863316667	inopinata
I	17750000	0.2966985974	inopinata
I	17760000	0.1715965	inopinata
I	17770000	0.1745454167	inopinata
I	17780000	0.2118537138	inopinata
I	17790000	0.04887505833	inopinata
I	17810000	0.317228341	inopinata
I	17820000	0.6533333333	inopinata
I	17830000	0.1088303296	inopinata
I	17840000	0.0245767262	inopinata
I	17850000	0.2462166667	inopinata
I	17870000	0.3266246667	inopinata
I	17880000	-0.02632	inopinata
I	17900000	-0.06955833333	inopinata
I	17910000	0.1081705556	inopinata
I	17920000	0.5375013	inopinata
I	17930000	0.35142375	inopinata
I	17950000	0.3150175	inopinata
I	17970000	0.1768057105	inopinata
I	17980000	0.3044907745	inopinata
I	17990000	0.33143	inopinata
I	18010000	0.2289938001	inopinata
I	18020000	0.3996669167	inopinata
I	18030000	0.1807635556	inopinata
I	18040000	0.2983295614	inopinata
I	18050000	0.021691	inopinata
I	18060000	0.416139975	inopinata
I	18070000	0.2166082031	inopinata
I	18080000	0.3642020833	inopinata
I	18090000	0.2638367574	inopinata
I	18100000	0.1819698081	inopinata
I	18110000	0.4435528667	inopinata
I	18120000	0.1432887101	inopinata
I	18130000	0.1676361944	inopinata
I	18150000	0.2418266666	inopinata
I	18160000	0.3311580556	inopinata
I	18170000	0.2872856108	inopinata
I	18190000	0.05819944445	inopinata
I	18200000	0.2572304103	inopinata
I	18210000	0.2823159908	inopinata
I	18220000	0.0656475	inopinata
I	18230000	0.46053	inopinata
I	18240000	0.1604167754	inopinata
I	18250000	-0.185575	inopinata
I	18280000	0.09733770833	inopinata
I	18290000	0.1749657564	inopinata
I	18300000	0.1351868444	inopinata
I	18310000	0.03123	inopinata
I	18320000	0.09618084524	inopinata
I	18330000	0.260728058	inopinata
I	18340000	0.3404891773	inopinata
I	18350000	0.1196622444	inopinata
I	18360000	0.06806152778	inopinata
I	18370000	0.5177547667	inopinata
I	18380000	0.07374	inopinata
I	18390000	0.226095	inopinata
I	18400000	1	inopinata
I	18440000	0.2994570556	inopinata
I	18450000	0.0037475	inopinata
I	18470000	0.35378	inopinata
I	18490000	0.2743	inopinata
I	18500000	0.1540375139	inopinata
I	18510000	0.1795098429	inopinata
I	18520000	-0.11429	inopinata
I	18530000	0.3032570833	inopinata
I	18540000	0.06491746693	inopinata
